URL,Name,Head Synonym,Compound Name,CAS Number,Molecular Weight,Formula,Appearance,Assay,Specific Gravity,Refractive Index,Melting Point,Boiling Point,Flash Point,Odor Type,Odor Strength,Threshold,Description,Source,Soluble In,Insoluble In
http://www.thegoodscentscompany.com/data/rw1398981.html,(±)-menthone,menthone,5-methyl-2-propan-2-ylcyclohexan-1-one,89-80-5,154.25266000,C10 H18 O,colorless clear liquid (est),97.00 to 100.00,0.89500 to 0.90100 @  15.00 °C.,Tidak ditemukan,Tidak ditemukan,"209.00 to  210.00 °C. @  760.00 mm Hg, 118.00 to  119.00 °C. @   50.00 mm Hg",185.00 °F. TCC (   85.00 °C. ),minty,"medium ,recommend smelling in a 10.00 % solution or less",at 10.00 % in dipropylene glycol.,minty,,"alcohol; water, 180.5 mg/L @ 25 °C (est); water, 688 mg/L @ 25 °C (exp)",water
http://www.thegoodscentscompany.com/data/rw1046271.html,menthyl acetate,"cyclohexanol, 5-methyl-2-(1-methylethyl)-, acetate, (1R,2S,5R)-","[(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexyl] acetate",89-48-5,198.30574000,C12 H22 O2,colorless clear liquid (est),97.00 to 100.00,0.91800 to 0.92500 @  25.00 °C.,1.43990 to 1.44900 @  20.00 °C.,23.00 to   24.00 °C. @  760.00 mm Hg,228.00 to  229.00 °C. @  760.00 mm Hg,198.00 °F. TCC (   92.22 °C. ),mentholic,Tidak ditemukan,at 100.00 %.,tea minty fruity,,"alcohol; water, 17.13 mg/L @ 25 °C (est)",water
http://www.thegoodscentscompany.com/data/rw1032991.html,methional,"propionaldehyde, 3-(methylthio)-",3-methylsulfanylpropanal,3268-49-3,104.17196000,C4 H8 O S,colorless to yellow clear liquid (est),98.00 to 100.00,1.03500 to 1.05500 @  25.00 °C.,1.47500 to 1.49500 @  20.00 °C.,Tidak ditemukan,165.00 to  166.00 °C. @  760.00 mm Hg,147.00 °F. TCC (   63.89 °C. ),vegetable,Tidak ditemukan,at 0.10 % in propylene glycol.,musty potato tomato earthy vegetable creamy,,"alcohol; dipropylene glycol; propylene glycol; water, 5.055e+004 mg/L @ 25 °C (est)",water
http://www.thegoodscentscompany.com/data/rw1008211.html,methyl anthranilate,"benzoic acid, 2-amino-, methyl ester",methyl 2-aminobenzoate,134-20-3,151.16513000,C8 H9 N O2,pale yellow to dark yellow clear liquid to solid (est),99.00 to 100.00,1.16100 to 1.16900 @  25.00 °C.,1.57900 to 1.59200 @  20.00 °C.,23.00 to   24.50 °C. @  760.00 mm Hg,"238.00 to  241.00 °C. @  760.00 mm Hg, 163.00 to  164.00 °C. @   50.00 mm Hg",220.00 °F. TCC (  104.44 °C. ),fruity,medium,at 100.00 %.,fruity grape orangeflower neroli,"Luebke, William  tgsc, (1982)","alcohol; dipropylene glycol; fixed oils; propylene glycol; water, 2850 mg/L @ 25 °C (exp)",paraffin oil; glycerin
http://www.thegoodscentscompany.com/data/rw1033571.html,beta-naphthyl methyl ketone,oranger crystals (Givaudan),1-naphthalen-2-ylethanone,93-08-3,170.21090000,C12 H10 O,white crystalline powder (est),97.00 to 100.00,Tidak ditemukan,Tidak ditemukan,53.00 to   55.00 °C. @  760.00 mm Hg,300.00 to  301.00 °C. @  760.00 mm Hg,> 230.00 °F. TCC ( > 110.00 °C. ),floral,"medium ,recommend smelling in a 10.00 % solution or less",at 10.00 % in dipropylene glycol.,sweet neroli orange blossom neroli powdery,"Luebke, William  tgsc, (1985)","alcohol; fixed oils; water, 226.1 mg/L @ 25 °C (est); water, 272 mg/L @ 25 °C (exp)",glycerin
http://www.thegoodscentscompany.com/data/rw1008721.html,methyl butyrate,"butyric acid, methyl ester",methyl butanoate,623-42-7,102.13310000,C5 H10 O2,colorless clear liquid (est),98.00 to 100.00,0.89300 to 0.89900 @  25.00 °C.,1.38500 to 1.39000 @  20.00 °C.,-85.80 °C. @  760.00 mm Hg,"102.00 to  103.00 °C. @  760.00 mm Hg, 33.00 to   34.00 °C. @   50.00 mm Hg",53.00 °F. TCC (   11.67 °C. ),fruity,Tidak ditemukan,at 10.00 % in dipropylene glycol.,fruity apple sweet banana pineapple,,"alcohol; water, 9120 mg/L @ 25 °C (est); water, 1.50E+04 mg/L @ 25 °C (exp)",Tidak ditemukan
http://www.thegoodscentscompany.com/data/rw1417571.html,methyl cinnamate,cinnamic acid methyl ester,methyl 3-phenylprop-2-enoate,103-26-4,162.18810000,C10 H10 O2,white crystalline fused (est),98.00 to 100.00,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,"260.00 to  262.00 °C. @  760.00 mm Hg, 164.00 to  165.00 °C. @   50.00 mm Hg",286.00 °F. TCC (  141.11 °C. ),balsamic,medium,at 100.00 %.,sweet balsam strawberry cherry cinnamon,"Luebke, William  tgsc, (1983)","alcohol; dipropylene glycol; fixed oils; paraffin oil; water, 387.1 mg/L @ 25 °C (est)",Tidak ditemukan
http://www.thegoodscentscompany.com/data/rw1012711.html,cyclotene,methyl cyclopentenolone,"3-methylcyclopentane-1,2-dione",765-70-8,112.12816000,C6 H8 O2,white to pale yellow crystalline powder (est),99.00 to 100.00,Tidak ditemukan,Tidak ditemukan,104.00 to  108.00 °C. @  760.00 mm Hg,178.67 °C. @  760.00 mm Hg (est),> 212.00 °F. TCC ( > 100.00 °C. ),caramellic,"medium ,recommend smelling in a 10.00 % solution or less",at 10.00 % in dipropylene glycol.,sweet caramel maple sugar coffee woody,"Luebke, William  tgsc, (1986)","alcohol; propylene glycol; water, slightly; water, 3.095e+005 mg/L @ 25 °C (est)",water
http://www.thegoodscentscompany.com/data/rw1032211.html,methyl benzyl carbinyl acetate,"acetic acid, a-methyl-phenethyl ester",1-phenylpropan-2-yl acetate,2114-33-2,178.23098000,C11 H14 O2,colorless clear liquid (est),Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,245.00 to  246.00 °C. @  760.00 mm Hg,217.00 °F. TCC (  102.78 °C. ),Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,"water, 157.2 mg/L @ 25 °C (est)",Tidak ditemukan
http://www.thegoodscentscompany.com/data/rw1008472.html,methyl salicylate,"benzoic acid, 2-hydroxy-, methyl ester",methyl 2-hydroxybenzoate,119-36-8,152.14936000,C8 H8 O3,colorless to pink clear liquid (est),99.00 to 100.00,1.18000 to 1.18500 @  25.00 °C.,1.53500 to 1.53800 @  20.00 °C.,-8.00 to   -7.00 °C. @  760.00 mm Hg,"222.00 to  224.00 °C. @  760.00 mm Hg, 132.00 to  133.00 °C. @   50.00 mm Hg",205.00 °F. TCC (   96.00 °C. ),minty,"medium ,recommend smelling in a 10.00 % solution or less",at 10.00 % in dipropylene glycol.,wintergreen mint,"Luebke, William  tgsc, (1983)","alcohol; dipropylene glycol; kerosene; paraffin oil; water, 700 mg/L @ 30 °C (exp)",water
