URL,Name,Head Synonym,Compound Name,CAS Number,Molecular Weight,Formula,Appearance,Assay,Specific Gravity,Refractive Index,Melting Point,Boiling Point,Flash Point,Odor Type,Odor Strength,Threshold,Description,Source,Soluble In,Insoluble In
https://www.thegoodscentscompany.com/data/rw1009071.html,dihydrojasmone,3-methyl-2-(N-pentanyl)-2-cyclopenten-1-one,3-methyl-2-pentylcyclopent-2-en-1-one,1128-08-1,166.26366000,C11 H18 O,pale yellow clear liquid (est),99.00 to 100.00,0.91200 to 0.91700 @  20.00 °C.,1.67600 to 1.68200 @  20.00 °C.,Tidak ditemukan,"120.00 to  121.00 °C. @   12.00 mm Hg, 112.00 °C. @    7.00 mm Hg",230.00 °F. TCC (  110.00 °C. ),floral,medium,at 100.00 %.,fresh outdoor jasmin myrrh woody spice herbal,"Luebke, William  tgsc, (1984)","alcohol; water, very slightly; water, 38.82 mg/L @ 25 °C (est)",water
https://www.thegoodscentscompany.com/data/rw1004392.html,dimethyl anthranilate,methyl N-methylanthranilate,methyl 2-methylaminobenzoate,85-91-6,165.19207000,C9 H11 N O2,pale yellow to amber clear liquid to solid (est),98.00 to 100.00 sum of isomers,1.12500 to 1.13000 @  25.00 °C.,1.57900 to 1.58100 @  20.00 °C.,17.00 to   19.00 °C. @  760.00 mm Hg,"255.00 to  256.00 °C. @  760.00 mm Hg, 130.00 to  131.00 °C. @   13.00 mm Hg",> 230.00 °F. TCC ( > 110.00 °C. ),floral,medium,at 100.00 %.,fruity musty sweet neroli powdery phenolic wine,"Luebke, William  tgsc, (1987)","alcohol; dipropylene glycol; fixed oils; water, 475 mg/L @ 20 °C (exp)",glycerin
https://www.thegoodscentscompany.com/data/rw1022341.html,dimethyl sulfide,methyl sulfide,methylsulfanylmethane,75-18-3,62.13482000,C2 H6 S,colorless to pale yellow clear liquid (est),99.00 to 100.00,0.84000 to 0.85000 @  20.00 °C.,1.43100 to 1.44100 @  20.00 °C.,-98.00 °C. @  760.00 mm Hg,"37.30 °C. @  760.00 mm Hg, -37.50 to  -37.30 °C. @  760.00 mm Hg",-34.00 °F. TCC (  -36.67 °C. ),sulfurous,"high ,recommend smelling in a 0.10 % solution or less",at 0.10 % in propylene glycol.,sulfury onion sweet corn vegetable cabbage tomato green radish,"Luebke, William  tgsc, (1998)","alcohol; dipropylene glycol; ethyl ether; water, 2.249e+004 mg/L @ 25 °C (est); water, 2.20E+04 mg/L @ 25 °C (exp)",water
https://www.thegoodscentscompany.com/data/rw1119591.html,diphenethyl ether,"1,1'-(oxydiethane-2,1-diyl)dibenzene",2-(2-phenylethoxy)ethylbenzene,68900-67-4,226.31866000,C16 H18 O,Tidak ditemukan,97.00 to 100.00,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,319.00 to  320.00 °C. @  760.00 mm Hg (est),315.00 °F. TCC (  157.10 °C. ) (est),Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,"alcohol; water, 4.9 mg/L @ 25 °C (est)",water
https://www.thegoodscentscompany.com/data/rw1004532.html,diphenyl oxide,phenoxybenzene,phenoxybenzene,101-84-8,170.21090000,C12 H10 O,colorless solid (est),99.00 to 100.00,1.07100 to 1.07500 @  30.00 °C.,1.57800 to 1.58300 @  20.00 °C.,26.80 to   30.00 °C. @  760.00 mm Hg,258.00 to  259.00 °C. @  760.00 mm Hg,240.00 °F. TCC (  115.56 °C. ),green,"high ,recommend smelling in a 10.00 % solution or less",at 10.00 % in dipropylene glycol.,geranium leaf green phenolic,"Luebke, William  tgsc, (1983)","alcohol; kerosene; paraffin oil; water, 18 mg/L @ 25 °C (exp)",Tidak ditemukan
https://www.thegoodscentscompany.com/data/rw1374471.html,dextro-limonene oxide,Tidak ditemukan,(4R)-1-methyl-3-prop-1-en-2-yl-7-oxabicyclo[4.1.0]heptane,203719-54-4,152.23672000,C10 H16 O,colorless to pale yellow clear liquid (est),95.00 to 100.00 sum of isomers,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,"197.00 to  198.00 °C. @  760.00 mm Hg, 113.00 to  114.00 °C. @   50.00 mm Hg",150.00 °F. TCC (   65.56 °C. ),green,Tidak ditemukan,at 100.00 %.,green citrus fruity,,"alcohol; water, 137.2 mg/L @ 25 °C (est)",water
https://www.thegoodscentscompany.com/data/rw1004871.html,ethyl 2-methyl butyrate,ethyl 2-methylbutyrate,ethyl 2-methylbutanoate,7452-79-1,130.18698000,C7 H14 O2,colorless clear liquid (est),98.00 to 100.00,0.86300 to 0.87000 @  25.00 °C.,1.39300 to 1.40000 @  20.00 °C.,Tidak ditemukan,132.00 to  133.00 °C. @  760.00 mm Hg,79.00 °F. TCC (   26.11 °C. ),fruity,"medium ,recommend smelling in a 10.00 % solution or less",at 10.00 % in dipropylene glycol.,sharp sweet green apple fruity,"Luebke, William  tgsc, (1983)","alcohol; propylene glycol; water, 1070 mg/L @ 25 °C (est)",water
https://www.thegoodscentscompany.com/data/rw1007041.html,ethyl isovalerate,"isovaleric acid, ethyl ester",ethyl 3-methylbutanoate,108-64-5,130.18698000,C7 H14 O2,colorless to pale yellow clear liquid (est),98.00 to 100.00,0.86200 to 0.87000 @  20.00 °C.,1.39500 to 1.39900 @  20.00 °C.,-99.00 to  -98.00 °C. @  760.00 mm Hg,"131.00 to  133.00 °C. @  760.00 mm Hg, 59.00 to   60.00 °C. @   50.00 mm Hg",95.00 °F. TCC (   35.00 °C. ),fruity,"high ,recommend smelling in a 10.00 % solution or less",at 10.00 % in dipropylene glycol.,fruity sweet apple pineapple tutti frutti,"Luebke, William  tgsc, (1987)","paraffin oil; propylene glycol; water, 2000 mg/L @ 20 °C (exp)",water
https://www.thegoodscentscompany.com/data/rw1001602.html,strawberry glycidate 1 (aldehyde C-16 (so-called)),ethyl methylphenylglycidate,ethyl 3-methyl-3-phenyloxirane-2-carboxylate,77-83-8,206.24118000,C12 H14 O3,colorless to pale yellow clear liquid (est),98.00 to 100.00 sum of isomers,1.08600 to 1.11200 @  25.00 °C.,1.49900 to 1.51200 @  20.00 °C.,Tidak ditemukan,272.00 to  275.00 °C. @  760.00 mm Hg,> 200.00 °F. TCC ( >  93.33 °C. ),fruity,medium,at 100.00 %.,sweet fruity strawberry floral honey fatty,"Luebke, William  tgsc, (1981)","benzyl alcohol; ethyl alcohol, 1:2 80 % alcohol; ethyl alcohol, 4 parts of 70% alcohol; fixed oils; paraffin oil, slightly; propylene glycol; water, 111.3 mg/L @ 25 °C (est)",glycerin
https://www.thegoodscentscompany.com/data/rw1004691.html,ethyl acetate,"acetic acid, ethyl ester",ethyl acetate,141-78-6,88.10616000,C4 H8 O2,colorless clear liquid (est),99.00 to 100.00,0.89400 to 0.89800 @  25.00 °C.,1.37000 to 1.37500 @  20.00 °C.,-84.00 to  -83.00 °C. @  760.00 mm Hg,"76.50 to   77.50 °C. @  760.00 mm Hg, 26.00 to   27.00 °C. @  100.00 mm Hg",24.00 °F. TCC (   -4.44 °C. ),ethereal,"high ,recommend smelling in a 10.00 % solution or less",at 10.00 % in propylene glycol.,ethereal fruity sweet weedy green,"Luebke, William  tgsc, (1983)","alcohol; glycerin; propylene glycol; water, 8.00E+04 mg/L @ 25 °C (exp)",Tidak ditemukan
