URL,Name,Head Synonym,Compound Name,CAS Number,Molecular Weight,Formula,Appearance,Assay,Specific Gravity,Refractive Index,Melting Point,Boiling Point,Flash Point,Odor Type,Odor Strength,Threshold,Description,Source,Soluble In,Insoluble In
https://www.thegoodscentscompany.com/data/rw1007401.html,isopropyl alcohol,isopropanol,propan-2-ol,67-63-0,60.09596000,C3 H8 O,colorless clear liquid (est),99.00 to 100.00,0.77800 to 0.78900 @  25.00 °C.,1.36700 to 1.37800 @  20.00 °C.,-83.00 to  -81.00 °C. @  760.00 mm Hg,"82.00 to   83.00 °C. @  760.00 mm Hg, 38.00 to   39.00 °C. @  100.00 mm Hg",53.00 °F. TCC (   11.67 °C. ),alcoholic,"medium ,recommend smelling in a 10.00 % solution or less",at 10.00 % in dipropylene glycol.,alcohol musty woody,"Luebke, William  tgsc, (1986)","alcohol; ether; water, 4.024e+005 mg/L @ 25 °C (est); water, 1.00E+06 mg/L @ 25 °C (exp)",Tidak ditemukan
https://www.thegoodscentscompany.com/data/rw1021151.html,2-undecanone,nonyl methyl ketone,undecan-2-one,112-12-9,170.29554000,C11 H22 O,colorless to pale yellow clear liquid (est),98.00 to 100.00,0.82200 to 0.82600 @  25.00 °C.,1.42800 to 1.43200 @  20.00 °C.,11.00 to   14.00 °C. @  760.00 mm Hg,"231.00 to  232.00 °C. @  760.00 mm Hg, 140.00 to  141.00 °C. @   50.00 mm Hg",192.00 °F. TCC (   88.89 °C. ),fruity,medium,at 100.00 %.,waxy fruity creamy fatty orris floral,"Luebke, William  tgsc, (1983)","alcohol; water, 19.71 mg/L @ 25 °C (est)",Tidak ditemukan
https://www.thegoodscentscompany.com/data/rw1026481.html,3-hexanol,ethyl propyl carbinol,hexan-3-ol,623-37-0,102.17678000,C6 H14 O,colorless clear liquid (est),97.00 to 100.00,0.81800 to 0.82200 @  20.00 °C.,1.41400 to 1.41800 @  20.00 °C.,Tidak ditemukan,133.00 to  135.00 °C. @  760.00 mm Hg,107.00 °F. TCC (   41.67 °C. ),alcoholic,Tidak ditemukan,at 1.00 % in dipropylene glycol.,alcoholic medicinal ethereal,,"alcohol; water, 1.453e+004 mg/L @ 25 °C (est); water, 1.61E+04 mg/L @ 25 °C (exp)",Tidak ditemukan
https://www.thegoodscentscompany.com/data/rw1056411.html,isovaleric acid,3-methylbutyric acid,3-methylbutanoic acid,503-74-2,102.13310000,C5 H10 O2,colorless to pale yellow clear liquid (est),95.00 to 100.00,0.92300 to 0.92800 @  25.00 °C.,1.40100 to 1.40500 @  20.00 °C.,-29.00 °C. @  760.00 mm Hg,175.00 to  177.00 °C. @  760.00 mm Hg,159.00 °F. TCC (   70.56 °C. ),cheesy,"high ,recommend smelling in a 1.00 % solution or less",at 1.00 % in propylene glycol.,sour stinky feet sweaty cheese tropical,"Luebke, William  tgsc, (1989)","alcohol; chloroform; ether; water, 40700 mg/L @ 20 °C (exp); water, 1 part to 25 parts water",Tidak ditemukan
https://www.thegoodscentscompany.com/data/rw1032261.html,prenol,vertenol (Grau),3-methylbut-2-en-1-ol,556-82-1,86.13390000,C5 H10 O,colorless clear liquid (est),99.00 to 100.00,0.84400 to 0.85200 @  25.00 °C.,1.43800 to 1.44800 @  20.00 °C.,Tidak ditemukan,138.00 to  174.00 °C. @  760.00 mm Hg,110.00 °F. TCC (   43.33 °C. ),fruity,Tidak ditemukan,at 100.00 %.,fruity green lavender,,"alcohol; water, 4.094e+004 mg/L @ 25 °C (est)",Tidak ditemukan
https://www.thegoodscentscompany.com/data/rw1027901.html,3-octanol,octan-3-ol,octan-3-ol,589-98-0,130.23066000,C8 H18 O,colorless clear liquid (est),97.00 to 100.00,0.81600 to 0.82100 @  25.00 °C.,1.42500 to 1.42900 @  20.00 °C.,-45.00 °C. @  760.00 mm Hg,173.00 to  175.00 °C. @  760.00 mm Hg,150.00 °F. TCC (   65.56 °C. ),earthy,Tidak ditemukan,at 10.00 % in dipropylene glycol.,earthy mushroom herbal melon citrus woody spicy minty,,"alcohol; fixed oils; water, 1379 mg/L @ 25 °C (est)",Tidak ditemukan
https://www.thegoodscentscompany.com/data/rw1010172.html,3-phenyl propyl alcohol,3-phenyl-1-propanol,3-phenylpropan-1-ol,122-97-4,136.19384000,C9 H12 O,colorless clear oily liquid (est),98.00 to 100.00,0.99800 to 1.00000 @  25.00 °C.,1.52400 to 1.52800 @  20.00 °C.,-18.00 to  -17.00 °C. @  760.00 mm Hg,"235.00 to  236.00 °C. @  760.00 mm Hg, 145.00 to  146.00 °C. @   50.00 mm Hg",229.00 °F. TCC (  109.44 °C. ),balsamic,medium,at 100.00 %.,sweet spicy cinnamyl mignonette hyacinth balsam,"Luebke, William  tgsc, (1984)","alcohol; benzyl benzoate; dipropylene glycol; fixed oils; propylene glycol; water, 5680 mg/L @ 25 °C (exp)",paraffin oil; glycerin; water
https://www.thegoodscentscompany.com/data/rw1029011.html,caramel furanone,"4,5-dimethyl-3-hydroxy-2,5-dihydrofuran-2-one","3-hydroxy-4,5-dimethyl-5H-furan-2-one",28664-35-9,128.12736000,C6 H8 O3,white to pale yellow liquid to solid (est),97.50 to 100.00,Tidak ditemukan,Tidak ditemukan,25.00 to   29.00 °C. @  760.00 mm Hg,"93.00 to   95.00 °C. @    2.00 mm Hg, 81.00 °C. @    6.00 mm Hg",> 212.00 °F. TCC ( > 100.00 °C. ),caramellic,"very high ,recommend smelling in a 0.01 % solution or less",at 0.01 % in propylene glycol.,extremely sweet strong caramel maple burnt sugar coffee,"Luebke, William  tgsc, (1998)","alcohol; water, 2.228e+005 mg/L @ 25 °C (est)",water
https://www.thegoodscentscompany.com/data/rw1028451.html,4-ethyl guaiacol,4-ethylguaiacol,4-ethyl-2-methoxyphenol,2785-89-9,152.19304000,C9 H12 O2,colorless to pale yellow clear liquid (est),98.00 to 100.00,1.06100 to 1.06400 @  25.00 °C.,1.52500 to 1.53000 @  20.00 °C.,13.00 to   15.00 °C. @  760.00 mm Hg,"235.00 to  236.00 °C. @  760.00 mm Hg, 82.00 to   85.00 °C. @    1.30 mm Hg",226.00 °F. TCC (  107.78 °C. ),spicy,"medium ,recommend smelling in a 10.00 % solution or less",at 10.00 % in dipropylene glycol.,spicy smoky bacon phenolic clove,"Luebke, William  tgsc, (1996)","alcohol; dipropylene glycol; water, 693.8 mg/L @ 25 °C (est)",water
https://www.thegoodscentscompany.com/data/rw1029401.html,ketoisophorone,"2,6,6-trimethylcyclohex-2-ene-1,4-dione","2,6,6-trimethylcyclohex-2-ene-1,4-dione",1125-21-9,152.19304000,C9 H12 O2,white to yellowish tan green solid or liquid (est),98.00 to 100.00,0.91800 @  25.00 °C.,1.49100 @  20.00 °C.,23.00 to   28.00 °C. @  760.00 mm Hg,"92.00 to   94.00 °C. @   11.00 mm Hg, 222.00 °C. @  760.00 mm Hg",205.00 °F. TCC (   96.11 °C. ),musty,Tidak ditemukan,at 1.00 % in dipropylene glycol.,musty woody sweet tea tobacco leaf,,"alcohol; water, slightly; water, 1839 mg/L @ 25 °C (est)",Tidak ditemukan
