URL,Name,Head Synonym,Compound Name,CAS Number,Molecular Weight,Formula,Appearance,Assay,Specific Gravity,Refractive Index,Melting Point,Boiling Point,Flash Point,Odor Type,Odor Strength,Threshold,Description,Source,Soluble In,Insoluble In
https://www.thegoodscentscompany.com/data/rw1004991.html,eugenol,4-allyl-1-hydroxy-2-methoxybenzene,2-methoxy-4-prop-2-enylphenol,97-53-0,164.20404000,C10 H12 O2,pale yellow to dark yellow clear liquid (est),98.00 to 100.00,1.06100 to 1.06900 @  20.00 °C.,1.54400 to 1.58900 @  20.00 °C.,-12.00 to  -10.00 °C. @  760.00 mm Hg,"252.00 to  253.00 °C. @  760.00 mm Hg, 121.00 to  124.00 °C. @   10.00 mm Hg",> 200.00 °F. TCC ( >  93.33 °C. ),spicy,"medium ,recommend smelling in a 10.00 % solution or less",at 10.00 % in dipropylene glycol.,sweet spicy clove woody,"Luebke, William  tgsc, (1984)","fixed oils; kerosene; paraffin oil, slightly soluble in warm paraffin oil; water, 754 mg/L @ 25 °C (est); water, 2460 mg/L @ 25 °C (exp)",Tidak ditemukan
https://www.thegoodscentscompany.com/data/rw1005092.html,farnesol,"3,7,11-trimethyl-2,6,10-dodecatrien-1-ol","3,7,11-trimethyldodeca-2,6,10-trien-1-ol",4602-84-0,222.37142000,C15 H26 O,colorless to pale yellow clear oily liquid (est),96.00 to 100.00 sum of isomers,0.88400 to 0.88900 @  25.00 °C.,1.48700 to 1.49200 @  20.00 °C.,Tidak ditemukan,"149.00 °C. @    4.00 mm Hg, 263.00 °C. @  760.00 mm Hg",205.00 °F. TCC (   96.11 °C. ),floral,low,at 100.00 %.,mild fresh sweet linden floral angelica,"Luebke, William  tgsc, (1985)","alcohol; water, 1.287 mg/L @ 25 °C (est)",water
https://www.thegoodscentscompany.com/data/ab1023801.html,fenugreek absolute,trigonella foenum-graecum absolute,trigonella foenum graecum l. absolute,68990-15-8,Tidak ditemukan,Tidak ditemukan,dark brown liquid (est),Tidak ditemukan,0.97900 to 0.98400 @  25.00 °C.,1.48900 to 1.49300 @  20.00 °C.,Tidak ditemukan,Tidak ditemukan,143.00 °F. TCC (   61.67 °C. ),caramellic,Tidak ditemukan,at 100.00 %.,sweet maple celery spicy coumarin balsam,,"alcohol; water, 2.228e+005 mg/L @ 25 °C (est)",water
https://www.thegoodscentscompany.com/data/ab1023801.html,fenugreek absolute,trigonella foenum-graecum absolute,trigonella foenum graecum l. absolute,68990-15-8,Tidak ditemukan,Tidak ditemukan,dark brown liquid (est),Tidak ditemukan,0.97900 to 0.98400 @  25.00 °C.,1.48900 to 1.49300 @  20.00 °C.,Tidak ditemukan,Tidak ditemukan,143.00 °F. TCC (   61.67 °C. ),caramellic,Tidak ditemukan,at 100.00 %.,sweet maple celery spicy coumarin balsam,,"alcohol; water, 2.228e+005 mg/L @ 25 °C (est)",water
https://www.thegoodscentscompany.com/data/rw1000931.html,strawberry furanone,furaneol (Firmenich),"4-hydroxy-2,5-dimethylfuran-3-one",3658-77-3,128.12736000,C6 H8 O3,white to pale yellow solid (exp),95.00 to 100.00,Tidak ditemukan,Tidak ditemukan,78.00 to   81.00 °C. @  760.00 mm Hg,215.53 °C. @  760.00 mm Hg (est),200.00 °F. TCC (   93.33 °C. ),caramellic,"high ,recommend smelling in a 1.00 % solution or less",at 1.00 % in propylene glycol.,sweet cotton candy caramel strawberry sugar,"Luebke, William  tgsc, (1995)","alcohol; dipropylene glycol; propylene glycol; water, 1.85e+004 mg/L @ 25 °C (est)",paraffin oil; isopropyl myristate
https://www.thegoodscentscompany.com/data/rw1008441.html,furfural,2-furfuraldehyde,furan-2-carbaldehyde,98-01-1,96.08528000,C5 H4 O2,colorless to pale yellow clear oily liquid (est),95.00 to 100.00,1.15600 to 1.16200 @  25.00 °C.,1.52200 to 1.52800 @  20.00 °C.,-36.00 °C. @  760.00 mm Hg,"161.00 to  162.00 °C. @  760.00 mm Hg, 72.00 °C. @   25.00 mm Hg",137.00 °F. TCC (   58.33 °C. ),bready,"medium ,recommend smelling in a 1.00 % solution or less",at 1.00 % in dipropylene glycol.,sweet woody almond fragrant baked bread,"Luebke, William  tgsc, (1995)","alcohol; water, 7.70E+04 mg/L @ 25 °C (exp)",Tidak ditemukan
https://www.thegoodscentscompany.com/data/rw1017931.html,furfuryl acetate,2-acetoxymethylfuran,furan-2-ylmethyl acetate,623-17-6,140.13836000,C7 H8 O3,yellow clear liquid (est),97.00 to 100.00,1.11500 to 1.11700 @  25.00 °C.,1.46000 to 1.46400 @  20.00 °C.,Tidak ditemukan,"175.00 to  177.00 °C. @  760.00 mm Hg, 70.00 °C. @    4.00 mm Hg",150.00 °F. TCC (   65.56 °C. ),fruity,medium,at 100.00 %.,sweet fruity banana horseradish,"Luebke, William  tgsc, (1996)","alcohol; water, 4825 mg/L @ 25 °C (est)",water
https://www.thegoodscentscompany.com/data/rw1024581.html,fusel oil,Tidak ditemukan,Tidak ditemukan,8013-75-0,Tidak ditemukan,unspecified,colorless to pale yellow clear liquid (est),Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,128.00 to  130.00 °C. @  760.00 mm Hg,107.00 °F. TCC (   41.67 °C. ),alcoholic,Tidak ditemukan,at 100.00 %.,sweet alcoholic woody fruity,,"alcohol; ether; water; water, 4.158e+004 mg/L @ 25 °C (est)",Tidak ditemukan
https://www.thegoodscentscompany.com/data/rw1028441.html,gamma-butyrolactone,4-hydroxybutyric acid lactone,oxolan-2-one,96-48-0,86.09022000,C4 H6 O2,colorless to pale yellow clear liquid (est),98.00 to 100.00,1.12000 to 1.13000 @  25.00 °C.,1.43000 to 1.44000 @  20.00 °C.,-43.30 °C. @  760.00 mm Hg,204.00 to  205.00 °C. @  760.00 mm Hg,209.00 °F. TCC (   98.33 °C. ),creamy,Tidak ditemukan,at 100.00 %.,creamy oily fatty caramel,,"alcohol; water, 1.00E+06 mg/L @ 25 °C (exp)",Tidak ditemukan
https://www.thegoodscentscompany.com/data/rw1012281.html,gamma-decalactone,"decano-1,4-lactone",5-hexyloxolan-2-one,706-14-9,170.25186000,C10 H18 O2,colorless to pale yellow clear oily liquid (est),98.00 to 100.00,0.95000 to 0.95500 @  25.00 °C.,1.44700 to 1.45100 @  20.00 °C.,Tidak ditemukan,"114.00 to  116.00 °C. @    0.50 mm Hg, 153.00 °C. @   15.00 mm Hg",200.00 °F. TCC (   93.33 °C. ),fruity,medium,at 100.00 %.,fresh oily waxy peach coconut buttery sweet,"Luebke, William  tgsc, (1997)","alcohol; water, 291.6 mg/L @ 25 °C (est)",water
